dt,x,y,z,x_vel,y_vel,z_vel,Z_acc,X_acc
128.75,168.65686,11.353813,193.222565,-0.177364,19.532391,0.241989,9.802847,0.229961
128.76,168.472794,11.341738,192.974213,-0.207188,19.510134,0.290061,9.803205,0.229676
128.77,168.276871,11.329621,192.711472,-0.227471,19.468292,0.350218,9.803453,0.229162
128.78,168.080612,11.316754,192.449387,-0.202432,19.437622,0.380271,9.803169,0.228778
128.79,167.894974,11.30534,192.204437,-0.15868,19.418631,0.392236,9.802663,0.228532
128.8,167.697174,11.293071,191.945328,-0.186836,19.41004,0.429292,9.802991,0.228406
128.81,167.509995,11.282703,191.703033,-0.163622,19.385445,0.461105,9.802722,0.228098
128.82,167.310394,11.271626,191.446915,-0.172153,19.351768,0.511415,9.802825,0.227684
128.83,167.121918,11.260826,191.206879,-0.129949,19.32135,0.551794,9.80234,0.227309
128.84,166.921326,11.24861,190.953232,-0.072542,19.263439,0.591883,9.801677,0.226613
128.85,166.719666,11.236115,190.70105,-0.114308,19.25346,0.652131,9.802164,0.226475
128.86,166.528946,11.224942,190.465027,-0.116203,19.235798,0.669802,9.802189,0.22625
128.87,166.325684,11.213021,190.215652,-0.104933,19.230408,0.724523,9.802061,0.226169
128.88,166.133911,11.201174,189.981827,-0.111658,19.196375,0.785028,9.802142,0.225757
128.89,165.929443,11.18877,189.735016,-0.094043,19.147217,0.862393,9.801941,0.225167
128.9,165.723633,11.177497,189.489807,-0.051204,19.086781,0.925329,9.801445,0.224447
128.91,165.529266,11.165937,189.260117,-0.039502,19.053848,0.997132,9.801312,0.224046
128.92,165.322388,11.153609,189.017517,-0.047695,19.024128,1.070673,9.80141,0.223681
128.93,165.126633,11.14282,188.790939,0.013018,18.961966,1.122646,9.800707,0.222941
128.94,164.917496,11.131531,188.55127,0.023669,18.903461,1.189156,9.800586,0.222241
128.95,164.720078,11.120013,188.32663,-0.014107,18.90601,1.259463,9.801029,0.222251
128.96,164.509018,11.108437,188.089417,-0.025555,18.900517,1.328014,9.801167,0.222166
128.97,164.296738,11.097203,187.853073,0.016226,18.89819,1.357514,9.800683,0.222117
128.98,164.095764,11.086362,187.631317,0.026885,18.906067,1.420761,9.80056,0.222186
128.99,163.881073,11.074599,187.396637,-0.024317,18.932812,1.47765,9.801152,0.222472
129,163.677597,11.063243,187.17627,-0.037989,18.962658,1.56454,9.80131,0.222796
129.01,163.459671,11.051694,186.942719,-0.050661,18.986176,1.621085,9.801455,0.223044
129.02,163.253296,11.04087,186.723312,-0.047482,18.998104,1.678272,9.801415,0.223158
129.03,163.032608,11.028871,186.49054,-0.017717,19.007792,1.740952,9.80107,0.223242
129.04,162.81015,11.016814,186.258255,-0.011041,19.030716,1.788552,9.800991,0.223478
129.05,162.598663,11.006162,186.039932,0.007911,19.080482,1.817752,9.800771,0.224025
129.06,162.372696,10.994358,185.808594,0.018328,19.117626,1.835973,9.800651,0.224422
129.07,162.158783,10.982715,185.590607,0.004403,19.144917,1.848769,9.800814,0.224705
129.08,161.929626,10.970622,185.359329,0.006133,19.193647,1.866837,9.800798,0.225233
129.09,161.698975,10.95839,185.128433,-0.010156,19.249767,1.852146,9.800993,0.225846
129.1,161.480042,10.946849,184.911407,-0.024061,19.278311,1.83682,9.801161,0.226141
129.11,161.245239,10.935809,184.680969,-0.04572,19.345425,1.828158,9.801417,0.226878
129.12,161.022934,10.925386,184.46463,-0.104756,19.407188,1.809242,9.802103,0.227554
129.13,160.78569,10.913203,184.234985,-0.095314,19.457298,1.796043,9.801995,0.228092
129.14,160.560776,10.901745,184.019241,-0.155218,19.509769,1.75806,9.802686,0.22866
129.15,160.320633,10.889564,183.789627,-0.178873,19.582729,1.71583,9.802955,0.229463
129.16,160.078094,10.878602,183.560104,-0.184583,19.624941,1.725623,9.803019,0.22991
129.17,159.84816,10.868639,183.34462,-0.183318,19.682289,1.684424,9.803002,0.230532
129.18,159.602295,10.857736,183.116226,-0.13008,19.737839,1.63188,9.802384,0.231128
129.19,159.3694,10.846219,182.901291,-0.142048,19.784584,1.577124,9.80252,0.231624
129.2,159.119934,10.8346,182.672852,-0.18549,19.86002,1.484801,9.803019,0.232449
129.21,158.884384,10.823194,182.457642,-0.14512,19.938292,1.408412,9.802553,0.233309
129.22,158.631989,10.811641,182.229156,-0.11099,19.986151,1.336862,9.80216,0.233814
129.23,158.37793,10.799541,182.000061,-0.117615,20.079872,1.276818,9.802241,0.234849
129.24,158.137573,10.788113,181.784531,-0.149111,20.141064,1.217615,9.802608,0.235509
129.25,157.88063,10.775782,181.555252,-0.146639,20.204809,1.170332,9.802585,0.236194
129.26,157.63736,10.763575,181.339478,-0.269998,20.278248,1.117752,9.80401,0.236993
129.27,157.377106,10.751231,181.109879,-0.281618,20.368889,1.045102,9.804147,0.237987
129.28,157.115036,10.739402,180.880432,-0.312852,20.457108,1.011665,9.804507,0.238953
129.29,156.866959,10.728539,180.664093,-0.328591,20.525337,0.909832,9.804687,0.239691
129.3,156.602631,10.71691,180.433823,-0.311311,20.628761,0.83281,9.804481,0.240832
129.31,156.351929,10.706396,180.216568,-0.285955,20.698641,0.748349,9.804178,0.241589
129.32,156.084702,10.69499,179.985092,-0.279222,20.799973,0.670819,9.804089,0.242706
129.33,155.816086,10.684295,179.753128,-0.245767,20.84379,0.610615,9.803694,0.243158
129.34,155.561401,10.673576,179.534485,-0.218388,20.905512,0.576171,9.803374,0.243818
129.35,155.289139,10.661326,179.3022,-0.193202,20.972054,0.485205,9.803082,0.244527
129.36,155.032211,10.648999,179.083267,-0.204807,21.027229,0.378149,9.803216,0.245109
129.37,154.757263,10.636385,178.848801,-0.203031,21.113869,0.278833,9.803201,0.246048
129.38,154.497803,10.624973,178.627609,-0.258783,21.229321,0.209432,9.803848,0.247322
129.39,154.221176,10.612875,178.392395,-0.234518,21.292143,0.111282,9.803574,0.247987
129.4,153.942993,10.601222,178.155991,-0.250408,21.398651,0.024478,9.803761,0.249155
129.41,153.67981,10.591261,177.932663,-0.280003,21.488686,-0.049994,9.804105,0.250138
129.42,153.399689,10.581359,177.694717,-0.32189,21.617737,-0.086718,9.804589,0.251567
129.43,153.135086,10.57203,177.470291,-0.322333,21.688831,-0.124094,9.804597,0.252333
129.44,152.852875,10.561772,177.230957,-0.329054,21.767262,-0.171116,9.804669,0.253183
129.45,152.586121,10.553159,177.005478,-0.308267,21.868103,-0.232483,9.804422,0.254294
129.46,152.302353,10.542865,176.765472,-0.296544,21.927998,-0.271235,9.804278,0.254933
129.47,152.016983,10.532699,176.524582,-0.329159,21.993591,-0.281173,9.804644,0.255637
129.48,151.747498,10.522623,176.297958,-0.323864,22.068264,-0.299007,9.804573,0.256447
129.49,151.460175,10.511212,176.056671,-0.326303,22.121054,-0.333148,9.804593,0.257004
129.5,151.188736,10.500093,175.828873,-0.342055,22.193432,-0.359205,9.80477,0.257788
129.51,150.899734,10.487645,175.586411,-0.356819,22.265169,-0.372093,9.804933,0.258563
129.52,150.626495,10.475925,175.358002,-0.368305,22.344181,-0.371614,9.80506,0.259425
129.53,150.334671,10.463741,175.114487,-0.35753,22.407726,-0.402219,9.804935,0.260107
129.54,150.042145,10.451875,174.870209,-0.385392,22.511162,-0.416803,9.805257,0.261246
129.55,149.766174,10.44037,174.639969,-0.346108,22.585758,-0.373505,9.804811,0.262058
129.56,149.470917,10.428564,174.395187,-0.376291,22.63995,-0.364267,9.805164,0.262634
129.57,149.192703,10.416895,174.163864,-0.38065,22.736124,-0.350935,9.805222,0.263694
129.58,148.89624,10.405289,173.917908,-0.448318,22.842052,-0.28027,9.806003,0.264866
129.59,148.598267,10.395275,173.671371,-0.418588,22.932438,-0.235663,9.805664,0.265862
129.6,148.316818,10.386122,173.439728,-0.429242,23.006256,-0.203006,9.805785,0.26667
129.61,148.016632,10.376002,173.193283,-0.37602,23.061333,-0.132062,9.805174,0.267261
129.62,147.733246,10.364851,172.961899,-0.411109,23.11729,-0.051494,9.805573,0.267864
129.63,147.429642,10.353962,172.716125,-0.407646,23.155052,-0.017045,9.805528,0.268258
129.64,147.125198,10.343422,172.470291,-0.414143,23.277672,0.046502,9.805596,0.269623
129.65,146.838028,10.333302,172.239166,-0.411133,23.305716,0.1024,9.805557,0.269907
129.66,146.531693,10.321767,171.993439,-0.379369,23.360182,0.166099,9.805188,0.270494
129.67,146.242126,10.31108,171.762375,-0.330977,23.395908,0.212084,9.804632,0.270868
129.68,145.914993,10.298929,171.502945,-0.342858,23.47036,0.310379,9.804772,0.271683
129.69,145.641953,10.288487,171.28746,-0.364204,23.461977,0.423346,9.805027,0.271555
129.7,145.330856,10.278143,171.043579,-0.337112,23.481209,0.52293,9.804732,0.271739
129.71,145.036865,10.269367,170.815277,-0.319447,23.505356,0.585789,9.804542,0.271981
129.72,144.724396,10.260271,170.573624,-0.377852,23.523758,0.676066,9.805223,0.272156
129.73,144.410828,10.25107,170.332809,-0.376826,23.504959,0.797371,9.805227,0.271904
129.74,144.115036,10.243619,170.107849,-0.406825,23.467999,0.88905,9.805582,0.271448
129.75,143.800247,10.236872,169.869781,-0.353986,23.415564,0.994925,9.804984,0.270812
129.76,143.503693,10.230779,169.647278,-0.301076,23.373089,1.035545,9.804373,0.270292
129.77,143.187927,10.224576,169.412933,-0.1703,23.366022,1.053468,9.802865,0.270174
129.78,142.870956,10.218874,169.179947,-0.20715,23.391033,1.121062,9.80327,0.270425
129.79,142.57338,10.210754,168.960968,-0.145156,23.385387,1.259418,9.802547,0.270328
129.8,142.256516,10.199529,168.729599,-0.174728,23.318047,1.427796,9.802871,0.269524
129.81,141.957077,10.187853,168.513641,-0.18857,23.285023,1.545164,9.803009,0.269113
129.82,141.638214,10.174523,168.285721,-0.199655,23.280746,1.608243,9.803119,0.269028
129.83,141.337646,10.163598,168.07251,-0.177271,23.280725,1.63544,9.802852,0.268994
129.84,141.018311,10.155633,167.846924,-0.090006,23.187067,1.637769,9.80185,0.267891
129.85,140.69809,10.14721,167.621521,0.134747,23.129555,1.70125,9.799287,0.267199
129.86,140.397583,10.138086,167.410782,0.144058,23.120184,1.75451,9.799189,0.267058
129.87,140.07785,10.127262,167.188599,0.161562,23.117323,1.904545,9.799004,0.26699
129.88,139.776306,10.115778,166.980469,-0.012256,23.086498,2.074971,9.801007,0.266606
129.89,139.45578,10.103021,166.761093,-0.197275,23.043247,2.289368,9.803145,0.266078
129.9,139.134918,10.090557,166.543518,-0.378722,22.936249,2.498075,9.805246,0.264822
129.91,138.832458,10.084468,166.342056,-0.493401,22.78496,2.612286,9.80658,0.263062
129.92,138.510986,10.081783,166.130096,-0.397096,22.590887,2.621294,9.805498,0.26081
129.93,138.208984,10.080286,165.932205,-0.250759,22.500107,2.554919,9.803833,0.259736
129.94,137.888626,10.077928,165.723587,-0.062765,22.500685,2.491059,9.801679,0.259702
129.95,137.587036,10.073145,165.527908,0.064055,22.55855,2.526693,9.800214,0.260325
129.96,137.265823,10.066148,165.321579,0.087387,22.582979,2.641036,9.799927,0.260568
129.97,136.944031,10.057393,165.116547,0.061911,22.550816,2.80931,9.800195,0.260167
129.98,136.640045,10.047623,164.925064,-0.000133,22.477894,2.957933,9.800885,0.259301
129.99,136.316559,10.03633,164.723083,-0.07805,22.427097,3.042662,9.801755,0.258683
130,136.011261,10.026356,164.534378,-0.073168,22.382404,3.046351,9.801679,0.258135
130.01,135.686569,10.01515,164.33432,0.021849,22.380011,3.022779,9.800575,0.258065
130.02,135.379425,10.005607,164.146515,0.001947,22.413349,3.003988,9.800776,0.258405
130.03,135.051941,9.999236,163.947372,0.242688,22.480484,2.964927,9.798021,0.259126
130.04,134.723633,9.991309,163.747879,0.403422,22.528893,2.961555,9.796191,0.259634
130.05,134.413956,9.981963,163.560196,0.399229,22.578421,2.992402,9.796244,0.260157
130.06,134.084137,9.970388,163.361526,0.367806,22.589745,3.088947,9.79662,0.260241
130.07,133.771606,9.959351,163.175308,0.18425,22.623161,3.184683,9.798734,0.260577
130.08,133.438141,9.946867,162.979187,0.000404,22.671137,3.299104,9.800856,0.261074
130.09,133.103577,9.934752,162.784454,-0.258955,22.662716,3.388779,9.803841,0.26093
130.1,132.785934,9.926388,162.6026,-0.469795,22.664476,3.425021,9.806273,0.260902
130.11,132.448914,9.923827,162.411133,-0.585209,22.652777,3.361276,9.807614,0.260718
130.12,132.130646,9.924347,162.232468,-0.454555,22.592434,3.265805,9.806143,0.259987
130.13,131.791534,9.923157,162.043259,-0.334869,22.630186,3.164724,9.804783,0.260366
130.14,131.472137,9.919689,161.866165,-0.28153,22.742241,3.147091,9.804168,0.261593
130.15,131.111725,9.913559,161.668533,-0.267728,22.798382,3.174341,9.803997,0.262184
130.16,130.789581,9.907864,161.494385,-0.279211,22.790651,3.206321,9.804119,0.262055
130.17,130.466431,9.901798,161.321365,-0.306455,22.781128,3.172462,9.804417,0.261904
130.18,130.121979,9.896729,161.138855,-0.248687,22.79571,3.096568,9.803747,0.262023
130.19,129.797455,9.890814,160.967636,-0.162709,22.831573,3.011238,9.802752,0.262386
130.2,129.452393,9.882542,160.786224,-0.1234,22.844648,2.947067,9.802282,0.262488
130.21,129.127029,9.872495,160.615875,-0.07267,22.880703,2.941939,9.801681,0.262855
130.22,128.779602,9.861194,160.435532,-0.067924,22.92164,2.946453,9.801602,0.263274
130.23,128.431091,9.849405,160.25563,-0.060025,22.962843,2.950085,9.801497,0.263694
130.24,128.080978,9.837991,160.07695,-0.041651,22.987427,2.940392,9.801279,0.263924
130.25,127.750511,9.826448,159.909241,-0.033543,23.063856,2.863334,9.801188,0.264742
130.26,127.41848,9.814478,159.741409,-0.042995,23.105804,2.817026,9.801305,0.265169
130.27,127.06398,9.802279,159.563721,-0.136538,23.186546,2.783874,9.80238,0.266032
130.28,126.708801,9.790624,159.386612,-0.200965,23.196787,2.719947,9.803133,0.266094
130.29,126.372017,9.780416,159.220749,-0.244015,23.240072,2.683366,9.803648,0.266532
130.3,126.012314,9.771091,159.046112,-0.365801,23.336687,2.641561,9.805059,0.267568
130.31,125.630089,9.763515,158.862701,-0.490648,23.38287,2.566404,9.806502,0.268029
130.32,125.310074,9.760279,158.711609,-0.505527,23.388237,2.461629,9.80669,0.268038
130.33,124.94561,9.758966,158.541397,-0.480869,23.430126,2.248297,9.806421,0.268453
130.34,124.60141,9.758643,158.382111,-0.407899,23.511829,2.075667,9.805596,0.269323
130.35,124.235352,9.757105,158.213455,-0.315089,23.578503,1.931693,9.804546,0.27002
130.36,123.888618,9.756242,158.05603,-0.296493,23.626591,1.81294,9.804336,0.270511
130.37,123.518524,9.755721,157.889206,-0.258482,23.742941,1.701078,9.803904,0.27177
130.38,123.148331,9.75438,157.723526,-0.259611,23.774614,1.590842,9.803912,0.272072
130.39,122.799026,9.752357,157.567795,-0.240613,23.760498,1.441739,9.80369,0.271859
130.4,122.426727,9.749386,157.402313,-0.228748,23.850988,1.277397,9.803548,0.272825
130.41,122.075439,9.745876,157.246887,-0.221935,23.898418,1.175663,9.803463,0.273308
130.42,121.700867,9.74217,157.082428,-0.197895,23.965473,1.058749,9.803183,0.27401
130.43,121.325325,9.738846,156.918152,-0.170022,23.998878,0.933687,9.802858,0.27433
130.44,120.971359,9.734202,156.764053,-0.192141,24.036266,0.832261,9.803101,0.274697
130.45,120.593994,9.727899,156.600174,-0.232492,24.068146,0.681979,9.803548,0.274999
130.46,120.237602,9.722277,156.445786,-0.2668,24.170023,0.561753,9.803926,0.276094
130.47,119.858795,9.715561,156.282318,-0.273523,24.225712,0.47481,9.803991,0.276665
130.48,119.501053,9.70822,156.128357,-0.265471,24.22793,0.365767,9.803888,0.276636
130.49,119.11969,9.69955,155.964417,-0.338619,24.298306,0.252087,9.804701,0.27737
130.5,118.76004,9.690808,155.809601,-0.354816,24.32353,0.154706,9.804876,0.277598
130.51,118.37738,9.680261,155.645279,-0.439421,24.390167,0.066244,9.805821,0.278289
130.52,117.992706,9.671167,155.480606,-0.43476,24.463034,-0.049615,9.805758,0.27905
130.53,117.630074,9.662086,155.325363,-0.436403,24.547598,-0.146404,9.805769,0.279945
130.54,117.243881,9.653172,155.159729,-0.468701,24.586012,-0.245114,9.806125,0.280318
130.55,116.879501,9.644174,155.003235,-0.490563,24.623119,-0.333083,9.806367,0.280677
130.56,116.490784,9.635538,154.836319,-0.478523,24.718405,-0.449067,9.80623,0.281687
130.57,116.12484,9.626019,154.678726,-0.505113,24.798862,-0.538325,9.80653,0.282535
130.58,115.734428,9.618423,154.509689,-0.519244,24.835146,-0.620275,9.806692,0.282881
130.59,115.342979,9.612512,154.3396,-0.438604,24.924065,-0.709015,9.805794,0.283819
130.6,114.974693,9.606463,154.178741,-0.444904,24.992292,-0.782963,9.805873,0.284527
130.61,114.582932,9.600558,154.006851,-0.460372,25.05019,-0.820889,9.806058,0.285116
130.62,114.213913,9.596966,153.843979,-0.492776,25.072765,-0.836735,9.806433,0.285312
130.63,113.821686,9.595167,153.670181,-0.483009,25.085993,-0.836747,9.806333,0.285399
130.64,113.452888,9.593522,153.506561,-0.465399,25.137844,-0.87022,9.806142,0.285925
130.65,113.061279,9.592924,153.332336,-0.430351,25.142775,-0.903305,9.805752,0.285922
130.66,112.670387,9.593144,153.156998,-0.34664,25.136251,-0.919257,9.804809,0.285793
130.67,112.303246,9.593327,152.991241,-0.265962,25.099422,-0.926188,9.8039,0.285325
130.68,111.913567,9.593646,152.814682,-0.252833,25.080751,-0.95822,9.803748,0.285058
130.69,111.547684,9.595158,152.648285,-0.192545,25.069815,-0.939171,9.803066,0.284883
130.7,111.159111,9.595744,152.471313,-0.148417,25.072605,-0.894532,9.802568,0.28486
130.71,110.771309,9.5963,152.294647,-0.194296,25.023245,-0.860617,9.803081,0.284251
130.72,110.407066,9.597064,152.127792,-0.16022,24.964964,-0.867439,9.802697,0.283545
130.73,110.020844,9.598322,151.950027,-0.140851,24.929506,-0.890523,9.802478,0.283091
130.74,109.657936,9.598955,151.782639,-0.138574,24.928362,-0.886847,9.802452,0.283026
130.75,109.273201,9.599123,151.604843,-0.171596,24.913116,-0.850698,9.802824,0.2828
130.76,108.911819,9.599069,151.437225,-0.198865,24.876505,-0.849824,9.803131,0.282339
130.77,108.528427,9.598771,151.259277,-0.200227,24.82859,-0.830763,9.803144,0.281748
130.78,108.145714,9.59945,151.081436,-0.259939,24.812195,-0.827866,9.80381,0.281512
130.79,107.786369,9.599964,150.913925,-0.261296,24.80213,-0.795536,9.803824,0.28135
130.8,107.404839,9.599063,150.736389,-0.292868,24.770149,-0.734474,9.80418,0.28094
130.81,107.046646,9.598293,150.569611,-0.326816,24.728302,-0.727964,9.804561,0.280423
130.82,106.666664,9.597969,150.392044,-0.281494,24.702408,-0.690798,9.804049,0.280083
130.83,106.309647,9.597849,150.22522,-0.251876,24.681969,-0.66886,9.803716,0.279807
130.84,105.930878,9.598169,150.048264,-0.264904,24.646189,-0.620293,9.803859,0.279358
130.85,105.552979,9.598809,149.871811,-0.249074,24.622837,-0.547896,9.803681,0.279048
130.86,105.197708,9.598932,149.705948,-0.233318,24.617847,-0.478835,9.803507,0.278948
130.87,104.82093,9.598639,149.530304,-0.283921,24.60895,-0.399252,9.804073,0.278803
130.88,104.467102,9.599145,149.365143,-0.204221,24.519363,-0.332807,9.80318,0.277757
130.89,104.092064,9.599083,149.189499,-0.164699,24.470015,-0.282821,9.802734,0.277159
130.9,103.718941,9.598759,149.014847,-0.162097,24.400467,-0.195632,9.802698,0.276335
130.91,103.368927,9.598088,148.851288,-0.155326,24.279341,-0.083512,9.802616,0.274939
130.92,102.998932,9.597564,148.678787,-0.171463,24.107414,0.064481,9.802791,0.272972
130.93,102.65213,9.596992,148.517685,-0.116549,23.926929,0.128276,9.802168,0.270912
130.94,102.28553,9.595112,148.347015,-0.056552,23.815002,0.185625,9.801491,0.269615
130.95,101.943558,9.593539,148.187607,-0.072363,23.675026,0.215604,9.801663,0.268008
130.96,101.582489,9.593584,148.019394,-0.049379,23.455303,0.28847,9.801398,0.265509
130.97,101.222878,9.593557,147.852264,0.034639,23.306931,0.35959,9.800456,0.263806
130.98,100.887215,9.592807,147.696243,0.053419,23.194731,0.392013,9.800241,0.262511
130.99,100.532951,9.591825,147.531479,0.131838,23.010143,0.446367,9.799359,0.260405
131,100.201759,9.591325,147.377548,0.162789,22.842472,0.482257,9.799009,0.258491
131.01,99.851845,9.59073,147.214752,0.169802,22.692095,0.522141,9.798926,0.256768
131.02,99.504578,9.590095,147.053726,0.254135,22.526331,0.576345,9.79798,0.254873
131.03,99.179543,9.588974,146.902939,0.196865,22.378626,0.602793,9.798615,0.253183
131.04,98.837112,9.588202,146.743927,0.209661,22.221767,0.644027,9.79847,0.251389
131.05,98.517059,9.587924,146.595459,0.2246,22.049974,0.67121,9.798301,0.249431
131.06,98.179024,9.587606,146.438507,0.225011,21.884266,0.705179,9.798295,0.247539
131.07,97.863426,9.587785,146.292343,0.229484,21.716913,0.748355,9.798243,0.245633
131.08,97.530449,9.587925,146.138321,0.303478,21.540182,0.756752,9.797418,0.243619
131.09,97.19989,9.587947,145.985107,0.305621,21.375353,0.769196,9.797393,0.241738
131.1,96.890762,9.587516,145.841934,0.282432,21.273291,0.798077,9.797651,0.240561
131.11,96.565643,9.588135,145.691757,0.279878,21.08927,0.849632,9.79768,0.238469
131.12,96.260948,9.588858,145.551514,0.325126,20.896626,0.901368,9.797176,0.236283
131.13,95.939751,9.589668,145.403992,0.296923,20.738506,0.889569,9.797492,0.23448
131.14,95.639992,9.590123,145.265289,0.316344,20.582533,0.881623,9.797276,0.232704
131.15,95.323578,9.590042,145.119019,0.32662,20.460699,0.913008,9.797163,0.231306
131.16,95.00956,9.590435,144.974762,0.262109,20.329084,0.975916,9.797886,0.229799
131.17,94.715591,9.590792,144.840286,0.284082,20.141205,0.988061,9.797643,0.22767
131.18,94.405701,9.591351,144.69838,0.298064,19.980171,0.981688,9.79749,0.225837
131.19,94.116302,9.591972,144.565735,0.292781,19.825579,0.962347,9.797549,0.224079
131.2,93.810814,9.592235,144.425629,0.325752,19.686413,0.973226,9.797182,0.22249
131.21,93.507393,9.59209,144.287033,0.282836,19.570129,0.97349,9.797662,0.221155
131.22,93.22406,9.592643,144.158264,0.292388,19.390795,0.982318,9.797557,0.219124
131.23,92.924843,9.593345,144.022415,0.324095,19.22044,0.975026,9.797206,0.217189
131.24,92.645126,9.593658,143.895508,0.303375,19.105974,0.941941,9.797439,0.215879
131.25,92.350624,9.59417,143.761719,0.29664,18.949589,0.918994,9.797515,0.214101
131.26,92.074837,9.594633,143.637299,0.317291,18.795616,0.933127,9.797288,0.212352
131.27,91.783958,9.595365,143.506577,0.288116,18.670422,0.921146,9.797613,0.210921
131.28,91.495346,9.595881,143.377014,0.268353,18.522045,0.860529,9.797832,0.209234
131.29,91.225662,9.596385,143.255432,0.276831,18.391039,0.843946,9.79774,0.207742
131.3,90.940964,9.59672,143.127701,0.285395,18.245054,0.839509,9.797647,0.206082
131.31,90.674606,9.596641,143.008636,0.29286,18.124592,0.831651,9.797566,0.204707
131.32,90.39389,9.596992,142.883881,0.251027,17.99053,0.804269,9.798032,0.20318
131.33,90.130997,9.597158,142.767227,0.243733,17.868158,0.758204,9.798114,0.201786
131.34,89.853546,9.597049,142.644012,0.226254,17.75951,0.734227,9.798309,0.200543
131.35,89.578293,9.597383,142.522217,0.230699,17.636616,0.690618,9.798262,0.199141
131.36,89.320923,9.59844,142.408646,0.259342,17.492363,0.666184,9.797945,0.197506
131.37,89.048836,9.599611,142.288925,0.281823,17.392111,0.634205,9.797698,0.196357
131.38,88.794563,9.600424,142.177444,0.267348,17.295523,0.618054,9.797861,0.195251
131.39,88.526062,9.600768,142.059692,0.27071,17.18119,0.571618,9.797827,0.193947
131.4,88.259361,9.601156,141.943024,0.24462,17.084656,0.559628,9.798118,0.192841
131.41,88.009384,9.601573,141.834076,0.235312,16.995001,0.558947,9.798223,0.191815
131.42,87.745064,9.601918,141.719223,0.220719,16.911224,0.5512,9.798388,0.190851
131.43,87.497681,9.601791,141.612167,0.221637,16.82025,0.55428,9.798379,0.189811
131.44,87.236145,9.601878,141.499451,0.195054,16.7244,0.528494,9.798676,0.188714
131.45,86.991173,9.602225,141.393692,0.209068,16.640692,0.515091,9.798523,0.187755
131.46,86.731956,9.602143,141.281784,0.20884,16.566883,0.526206,9.798527,0.186904
131.47,86.474113,9.601645,141.170761,0.219455,16.489471,0.541003,9.798411,0.186014
131.48,86.232246,9.601124,141.067047,0.174932,16.40086,0.535866,9.798906,0.185001
131.49,85.97644,9.601372,140.957336,0.1741,16.325657,0.544144,9.798919,0.184134
131.5,85.736366,9.601078,140.854431,0.150184,16.27738,0.542772,9.799186,0.183568
131.51,85.482285,9.600504,140.745819,0.154877,16.194225,0.563706,9.799135,0.182613
131.52,85.229279,9.601052,140.637787,0.143169,16.120138,0.566357,9.799264,0.181759
131.53,84.991493,9.601669,140.536484,0.181528,16.048977,0.54374,9.798839,0.180939
131.54,84.739777,9.60143,140.428802,0.185973,16.002859,0.527531,9.798789,0.180393
131.55,84.503662,9.600688,140.327713,0.14988,15.972945,0.511193,9.799187,0.180028
131.56,84.253433,9.600223,140.220459,0.133961,15.933401,0.51719,9.799362,0.179555
131.57,84.018387,9.600663,140.119736,0.124707,15.868237,0.521267,9.799464,0.178801
131.58,83.769409,9.601396,140.012833,0.121754,15.802142,0.518457,9.799497,0.178034
131.59,83.521194,9.601944,139.905777,0.161387,15.74404,0.484065,9.799058,0.177354
131.6,83.288261,9.601494,139.804855,0.166165,15.708472,0.465004,9.799006,0.176925
131.61,83.041603,9.601029,139.697601,0.147537,15.656964,0.437053,9.799211,0.176317
131.62,82.81002,9.600862,139.59639,0.143212,15.607796,0.414452,9.799256,0.175738
131.63,82.56456,9.600719,139.488861,0.150298,15.569789,0.38884,9.799175,0.175278
131.64,82.33445,9.600845,139.387238,0.142612,15.517438,0.348235,9.799257,0.174663
131.65,82.090706,9.600993,139.278717,0.161959,15.467396,0.318897,9.79904,0.17407
131.66,81.84787,9.600822,139.169815,0.155553,15.43163,0.288977,9.799109,0.173634
131.67,81.620209,9.601248,139.066849,0.147006,15.361137,0.265181,9.799201,0.172816
131.68,81.379112,9.60129,138.956833,0.165822,15.331722,0.231338,9.798991,0.172449
131.69,81.153091,9.600948,138.852707,0.153318,15.288476,0.193853,9.799128,0.171932
131.7,80.913818,9.600668,138.741653,0.131721,15.256762,0.152637,9.799362,0.171539
131.71,80.675766,9.601086,138.629883,0.140981,15.184944,0.131122,9.799258,0.170703
131.72,80.452576,9.60143,138.523804,0.140622,15.137565,0.080121,9.79926,0.170139
131.73,80.21666,9.6022,138.410172,0.184855,15.075939,0.034708,9.798769,0.169415
131.74,79.995697,9.603189,138.302643,0.200061,15.034781,-0.006751,9.798596,0.168917
131.75,79.761925,9.603539,138.187744,0.196315,14.995326,-0.055919,9.798635,0.168436
131.76,79.529198,9.602933,138.072235,0.150784,14.953659,-0.107541,9.799133,0.16793
131.77,79.311424,9.602777,137.962631,0.109152,14.898687,-0.158004,9.799588,0.16728
131.78,79.081177,9.602492,137.845016,0.114136,14.858642,-0.199962,9.799529,0.166791
131.79,78.852432,9.60297,137.725952,0.105718,14.797322,-0.245255,9.799618,0.166067
131.8,78.638268,9.603276,137.613464,0.123148,14.745583,-0.290481,9.799421,0.165451
131.81,78.425179,9.603372,137.499939,0.133809,14.675889,-0.329113,9.799301,0.164637
131.82,78.199844,9.603474,137.378662,0.082758,14.638243,-0.379931,9.799859,0.164171
131.83,77.9888,9.603425,137.263855,0.066303,14.611566,-0.432338,9.800035,0.16383
131.84,77.766266,9.604011,137.140518,0.052069,14.576559,-0.484765,9.800189,0.163394
131.85,77.544876,9.604239,137.016068,0.069303,14.51129,-0.540235,9.799994,0.162625
